%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top    my_function  my_constraint 
223          NO_ID  0.04695800047  0.02250398747   0.3248865694   0.3148456067   0.1115724854   0.1479181997    0.010934727    -0.08249795 
224          NO_ID  0.04666056495  0.01586622699   0.4092904155   0.3581824357  0.09805572362   0.1304054327    0.010105005    -0.06206113 
225          NO_ID  0.03648463275  0.00629451665     0.47431123   0.3909206076   0.1092984028    0.126507753   0.0075712567     0.01456627 
226          NO_ID  0.04587358602 0.002127537608   0.4887404456   0.4032183715   0.1026192038   0.1233582189   0.0086293388     -0.0174545 
227          NO_ID  0.04550068844  0.03597025368   0.3955293396    0.450881389   0.1173214351    0.110800063    0.013832862    -0.15117645 
228          NO_ID              0  0.02912740573    0.307250513    0.476639733   0.1236148059   0.1292695724    0.006082138     0.10272309 
229          NO_ID  0.02204181558 0.006216200571   0.3624719079   0.4381843681  0.09949271571   0.1283315803   0.0050369655     0.10608229 
230          NO_ID           0.05  0.01249937467   0.3555467003   0.3432156533   0.1063406933   0.1048704737   0.0097094225    -0.05258459 
231          NO_ID  0.04728866606  0.03362468223   0.4648939798   0.3093122637           0.08  0.08258583392    0.012464168    -0.12458932 
232          NO_ID  0.01971496405  0.02535774001   0.3330659599   0.4987228556    0.122593498   0.1387326989   0.0079393741     0.02040148 
233          NO_ID  0.03092018785  0.01735459772   0.3007867407            0.3   0.1298810502   0.1175180321   0.0074065491     0.02225509 
234          NO_ID  0.02401188899  0.02957310139   0.4990762435   0.4345339702   0.1244811861    0.111419975   0.0093002599    -0.02691686 
235          NO_ID 0.009771276818  0.02019174689   0.3512998364   0.4201579524   0.1065666476   0.1281115399    0.005451519     0.10461837 
236          NO_ID  0.03910499966  0.01660485877   0.3087237391   0.4610860413  0.09756773051  0.09215926069   0.0083790263    -0.01248682 
237          NO_ID  0.02744377962  0.02874551134   0.3335644592            0.5   0.1108679417           0.08   0.0090440279    -0.02004534 
238          NO_ID 0.008183629163   0.0159049317   0.3571201145   0.4890263859   0.1065457477   0.1225323599   0.0047985925     0.12674639 
239          NO_ID  0.03030339535  0.02068109643            0.3   0.4368446948  0.09634630137   0.1311589185   0.0079590622     0.00818992 
240          NO_ID           0.05  0.04796682911    0.456055693   0.4337062883    0.121464464    0.110447809    0.017792702     -0.2361688 
241          NO_ID  0.04124739868  0.02710590152   0.3377524806   0.3978280335   0.1017279925   0.1314314968    0.010730866    -0.07502353 
242          NO_ID  0.03696886092  0.01823684522            0.3   0.3763023029   0.1103135838  0.09354340559    0.008214117    -0.00647247 
243          NO_ID           0.05  0.02483130891   0.3782700599    0.443595547   0.1122216724   0.1302776037    0.012540853    -0.12516868 
244          NO_ID  0.04906596481 0.002237983362            0.3   0.3769118262   0.1249432179   0.1476117664   0.0084391423    -0.00831175 
245          NO_ID  0.03391452577  0.02929093532    0.353148956            0.3   0.1062253453           0.15   0.0098814163    -0.04657036 
246          NO_ID   0.0309598391  0.03131835294   0.3195656926   0.3321818946   0.1310570296   0.1047195451   0.0095283408    -0.03700274 
247          NO_ID  0.04015635274  0.01668564595   0.3926294856   0.4704323228   0.1020845693     0.11288514   0.0091421055    -0.03450501 
248          NO_ID  0.01312210224  0.01481405804   0.3491064268   0.3796342192  0.09613508345   0.1175473714   0.0048928666     0.11744365 
249          NO_ID  0.03547005054  0.02607727104    0.309792298   0.3868989802   0.1135066082   0.1473926086   0.0097558592    -0.04368663 
250          NO_ID  0.01784182406  0.02350365598   0.3541594085            0.5   0.1203191009  0.09070518994   0.0070127947     0.04509193 
251          NO_ID           0.05  0.02639604132   0.4524606526    0.462665113   0.1196640478   0.1403970274    0.013602236    -0.15014756 
252          NO_ID           0.05 0.006439703763   0.3433771403            0.3   0.1148443712  0.08912012872    0.008729795    -0.02259296 
253          NO_ID           0.05  0.02356607932    0.332965782   0.4790924692   0.1398491856  0.09233132664    0.012068087    -0.11474752 
254          NO_ID           0.05  0.03924164507   0.4536334216            0.3   0.1187519048   0.1161787796    0.015148026    -0.18618476 
255          NO_ID   0.0280668773  0.02993088397   0.3618906125   0.4916655553   0.1073423268  0.08041731364   0.0093264068    -0.02903801 
256          NO_ID  0.04390310233  0.00741484175   0.4370003735   0.3281206377   0.1024896921   0.1418658312   0.0087341564    -0.02040797 
257          NO_ID  0.04184393329  0.03308878442   0.4901868572   0.4100530985  0.09454220531   0.1017029781    0.012491334    -0.12127697 
258          NO_ID  0.04446997804  0.01436488828   0.3655131517    0.360260085   0.1408382136   0.1274462607   0.0096895406    -0.04925162 
259          NO_ID  0.04451332318  0.01380198598   0.3969101879   0.4490726002  0.09909397957  0.08540212706   0.0091142636    -0.03644526 
260          NO_ID              0   0.0173304995   0.3734220372            0.5   0.0892638085   0.1355728927   0.0042234017     0.16057393 
261          NO_ID  0.02731433076  0.01756883631   0.3408790607   0.3505673865  0.09452605468    0.118363059    0.006896446     0.03999496 
262          NO_ID  0.03657739433  0.03198546396   0.4813248351   0.3263149414   0.1171704824           0.08    0.010993541     -0.0828433 
263          NO_ID  0.04898977849 0.007569807222   0.3712252954   0.4645197813   0.1430354892   0.1448930416   0.0098491535    -0.05120528 
264          NO_ID  0.03859412533              0            0.5   0.4514315559  0.09345298225    0.128663023   0.0070631043      0.0313434 
265          NO_ID           0.05  0.02721793363   0.3169584445            0.3           0.15   0.1463220893    0.012494512    -0.12395716 
266          NO_ID   0.0226025749  0.03783635344   0.4369168613   0.3877834801           0.08   0.1017063495   0.0095789898    -0.02804124 
267          NO_ID  0.03322624658              0   0.3116575567   0.4030575114  0.09249227421   0.1177165934   0.0054228362     0.08926874 
268          NO_ID  0.03790360119  0.01815931599            0.3            0.3   0.0997737394   0.1222058495   0.0082653621    -0.00682586 
269          NO_ID  0.02669834216  0.02768223641   0.3538407265   0.3377431208  0.08982467538   0.1354664782   0.0084031038    -0.00088751 
270          NO_ID  0.04638952047  0.01053339646   0.3188656749    0.431023573    0.129361497   0.1101477749   0.0090479702    -0.03177553 
271          NO_ID  0.02757020106   0.0244966379   0.4652682025   0.4393410411     0.11771727   0.1186861771   0.0088665783    -0.01918662 
272          NO_ID   0.0440388605   0.0337467086   0.3178639289    0.363562611  0.08442511775   0.1011186229    0.011733888     -0.1012429 
273          NO_ID           0.05  0.03330120295    0.452812232   0.3138748823   0.1140644803   0.1018960997     0.01374907    -0.15554845 
274          NO_ID  0.01825420291  0.03152300081   0.3209388243   0.4766831466    0.104755033   0.1255912038   0.0085555827     0.00735193 
275          NO_ID  0.04299307876 0.002202765953   0.3619169441   0.4620119507   0.1047770177   0.1061084984   0.0073135504     0.02253881 
276          NO_ID   0.0361753352  0.03347087311            0.5   0.4968303268   0.1420953389    0.118070302    0.012941457    -0.12646592 
277          NO_ID  0.01316610197 0.003625905117   0.3297882528   0.4269335211   0.1184937569  0.09477520994   0.0036258784     0.16373655 
278          NO_ID  0.03482897429  0.01740755404   0.3085804012   0.4222590155           0.08  0.09254062281   0.0075934073     0.01245457 
279          NO_ID  0.03972786761   0.0282330662   0.3251258498   0.3360523839   0.1350075325   0.1402050443    0.010807104    -0.07576132 
280          NO_ID  0.04664954535  0.02591511431   0.4692496675   0.3654927379  0.09348281178   0.1060726577    0.011816913    -0.10862726 
281          NO_ID  0.04013846382  0.04790623128   0.4475790151   0.3154166561   0.1225645077  0.09811392615    0.014575658    -0.16423237 
282          NO_ID  0.03665905395  0.02965058041   0.3732876599   0.4892030493  0.09204857017   0.1368008107    0.011150878    -0.07966506 
283          NO_ID  0.03278222451  0.03711111922   0.4022473665   0.4550110398   0.1193201118  0.08205489205    0.011569766     -0.0889864 
284          NO_ID  0.04460988473 0.003602607965   0.3979084077   0.4695837039   0.1220138665           0.15   0.0085400604    -0.01151037 
285          NO_ID  0.03427836545   0.0274606439            0.3   0.4060950252   0.1140047275   0.1314854679   0.0097170444    -0.04336071 
286          NO_ID 0.006680980743  0.01952670651   0.3514496893   0.3790034395  0.09370797814   0.1300685132   0.0048604724     0.12842733 
287          NO_ID  0.03465046794   0.0346825004    0.414717767   0.4432640519  0.09511198366  0.08949307185    0.011022327    -0.07783926 
288          NO_ID  0.03147516729  0.02366663376   0.3254529517   0.3320339719   0.1313565514   0.1122780157   0.0084939953    -0.00999886 
289          NO_ID  0.04271922709  0.00372682882   0.4179230128   0.3720842295   0.0894654218   0.1372636538    0.007781276      0.0087339 
290          NO_ID  0.03025926437  0.01368943638   0.3414107449   0.4079780021  0.08861314558   0.1098109589   0.0067359023     0.04216847 
291          NO_ID  0.03701059119  0.01711356392            0.3    0.463846486  0.09536859891  0.09032031587   0.0080846725    -0.00280464 
292          NO_ID  0.02934702529  0.03323573689   0.3186056789   0.3447665667   0.1453134947   0.1012544118   0.0097766947    -0.04188859 
293          NO_ID  0.03259498256   0.0159989598    0.463787343   0.3893630887   0.1050070692    0.133032593   0.0082124183    -0.00399578 
294          NO_ID  0.03467956808  0.02380457725   0.3056996923   0.4518080077   0.0995783075    0.130653057     0.00918906    -0.02903104 
295          NO_ID  0.02735870496  0.02927998308   0.3133830473   0.3204994935   0.1467791246   0.1202989804   0.0088996403    -0.01715863 
296          NO_ID  0.04686302366   0.0253190362   0.3764063237            0.5   0.1179566537   0.1298525732    0.012372131    -0.11901772 
297          NO_ID  0.02993143943  0.03422506243   0.4806291704   0.3645111596  0.09411686688   0.1192058325     0.01056372    -0.06394839 
298          NO_ID  0.03153102289              0            0.3   0.3436605393   0.1197453716           0.08   0.0051991935     0.09723067 
299          NO_ID           0.05              0   0.3582311192            0.3   0.1280855097  0.09165891827   0.0082614366    -0.00384659 
300          NO_ID  0.03425992422  0.01314601903            0.5   0.4724755631   0.1012923691   0.1338692424   0.0083132247    -0.00847644 
301          NO_ID  0.03215807803  0.04003394533            0.3    0.354225555   0.1417852844   0.1029811242      0.0115743    -0.08765233 
302          NO_ID  0.01935617122  0.03332182631   0.3040336483   0.4625429135   0.1237551632   0.1356796842   0.0091666663    -0.00932032 
303          NO_ID   0.0251937191  0.04491288771   0.3311761057   0.3617157259    0.148247208   0.1116020778    0.011554941    -0.07645828 
304          NO_ID  0.02867783805  0.03068491024   0.3115846011   0.4287718356  0.09983033113  0.08631041532   0.0090458011    -0.02139914 
305          NO_ID  0.03669230677   0.0166245325   0.4384597573   0.3987543145           0.08   0.1345923616   0.0085909832    -0.01673108 
306          NO_ID  0.02944264444  0.01289599713   0.3148932423   0.3073447731  0.09589342931   0.1341539265   0.0065584704     0.05112052 
307          NO_ID  0.03421290599  0.03953821276   0.4089393249   0.4414341581  0.09507158727   0.1418176142    0.012719216    -0.11240369 
308          NO_ID  0.01846634568  0.02572018161   0.4992166259   0.3234644138  0.08207076036   0.1304530498   0.0071757389     0.03850254 
309          NO_ID  0.04629152273 0.006431479574   0.3937837167   0.3072889736   0.1064945349   0.1337985487   0.0087115699    -0.01972741 
310          NO_ID  0.02587814264 0.002190650618   0.4356444619   0.3860394313           0.08   0.1017428905   0.0048655858     0.10638541 
311          NO_ID  0.02259127821  0.02831110291   0.4182552961    0.448809607  0.09899518583   0.1236664184   0.0084826853     -2.116e-05 
312          NO_ID   0.0383079732  0.01086602285   0.3014951613   0.3509470826  0.08589266363   0.1098839725   0.0072452226     0.02314368 
313          NO_ID  0.04147656295  0.01387119446   0.3115963727   0.4431768122   0.1288169919           0.15   0.0089807305    -0.02625179 
314          NO_ID  0.03831054286  0.01065020629   0.4026332765    0.432697812  0.09035355484           0.15   0.0081359157    -0.00134206 
315          NO_ID  0.03523271221  0.01140172241   0.3754084074   0.4518168096  0.09245839832           0.15   0.0076961382     0.01352781 
316          NO_ID  0.02424792355  0.01887428488   0.4827153125   0.4376548913   0.1175608626   0.1069335826   0.0073506208     0.02515498 
317          NO_ID  0.03580845495  0.02680890165            0.3   0.3948506572  0.08701144203  0.08642559905   0.0091774249    -0.03178447 
318          NO_ID  0.03820042953  0.01931227079            0.3   0.4205031327   0.1107235639  0.08962975667   0.0085979011    -0.01799339 
319          NO_ID   0.0371592135  0.01692882435            0.3   0.3273675185   0.1365030433   0.1226609564   0.0084460732    -0.01196027 
320          NO_ID  0.04968378544  0.03945393859   0.4414538604   0.3112907316   0.1414148854   0.1084740679    0.015236853    -0.18733823 
321          NO_ID  0.03043532674           0.05   0.4281194434   0.3281929391   0.1159078854   0.1430587807    0.013719985    -0.13060057 
322          NO_ID  0.04537736445 0.009795391876   0.3314483567   0.3913763618   0.1111618189  0.08134062216   0.0083520515    -0.01272041 
323          NO_ID  0.04410738665  0.03635307273   0.3996914194   0.4004380059   0.1009869936    0.123065966    0.013326977    -0.13860273 
324          NO_ID  0.04893888687  0.01023229255    0.373803203   0.4480477882  0.09119720723   0.1281110359   0.0094333831    -0.04360265 
325          NO_ID  0.02727944481   0.0116470443            0.3   0.4369841529   0.1147353532  0.09445401224   0.0061139599     0.06403279 
326          NO_ID  0.01517231972  0.01761140144   0.3711560502   0.3595858199  0.09481536199   0.1264838545     0.00553085     0.09449634 
327          NO_ID  0.04488373858   0.0121541502   0.3758312753   0.3608382388           0.15   0.1213102301   0.0095161907    -0.04423761 
328          NO_ID           0.05   0.0248029714   0.3170510304   0.4150255573   0.1411838087   0.1033178169    0.012008839    -0.11330289 
329          NO_ID  0.04462958825 0.005154490873   0.3543844401   0.4552217278   0.0953822487   0.1052718271   0.0078335889     0.00433978 
330          NO_ID  0.04569038691  0.02982874345   0.3393818713   0.4568563656   0.1412685749           0.15    0.013028281    -0.13207805 
331          NO_ID  0.04466325731  0.01168717355    0.313844281    0.447189887   0.1245856189    0.142701591   0.0091485409    -0.03252739 
332          NO_ID  0.04834187232   0.0139803643   0.3767125448   0.4606215711   0.1183527161   0.1160130412    0.010238173    -0.06624079 
333          NO_ID  0.03707407135  0.02614087192            0.3   0.3978189439           0.15   0.1225264196     0.01010715    -0.05686176 
334          NO_ID           0.05 0.008616875371   0.3926895057   0.4388179356   0.1439665817   0.1442438651     0.01028377    -0.06338173 
335          NO_ID  0.03433310596              0            0.3   0.4384442046   0.1001338725   0.1126556537     0.00562082     0.08192101 
336          NO_ID  0.01536731577  0.04280159676   0.4004604404     0.37032106  0.08933552841   0.0954307783   0.0092602819    -0.00668979 
337          NO_ID  0.04597307126           0.05   0.4389167432            0.3    0.123684676   0.1304713716    0.016473213     -0.2074483 
338          NO_ID  0.03799786843  0.03143030568            0.3    0.454695327  0.09912346016   0.1287998776    0.011245121    -0.08306777 
339          NO_ID  0.04889995065  0.03521550053    0.440412327   0.3174856425    0.115939858   0.1035123893    0.013860265    -0.15699452 
340          NO_ID  0.04765197583 0.001994875649   0.3979240593   0.3934107868  0.09248652235           0.15   0.0084363585    -0.00890952 
341          NO_ID  0.04188610181    0.027902084   0.4441718914   0.3875872437  0.09456801651  0.09404167454    0.011113566    -0.08820814 
342          NO_ID           0.05  0.02741472661   0.4533008888   0.4495162335   0.1243828662   0.1487511568    0.013844879    -0.15489066 
343          NO_ID  0.04900064809 0.0003991650214   0.4491091427   0.3697896241   0.1043218913   0.1418656543   0.0088454997    -0.02103549 
344          NO_ID  0.02434212776  0.02543020739   0.4612350323   0.4405548691   0.1311242394   0.1206098482    0.008620562    -0.00899476 
345          NO_ID  0.02689600353  0.03189703544   0.3758811239            0.5    0.090554631           0.08   0.0094474284    -0.02996975 
346          NO_ID           0.05  0.01502499116   0.4526724305   0.3903862566           0.15   0.1422883099    0.011744501    -0.10426891 
347          NO_ID  0.01988575596  0.01094299806   0.3571136683   0.4554085589   0.1259124033   0.1023292468   0.0053798174     0.09337765 
348          NO_ID  0.03554930868  0.02258473126            0.3   0.3064541536  0.08606659791  0.08665865021   0.0081739025    -0.00469154 
349          NO_ID  0.03338559863 0.0003587938734   0.3136609906   0.4546962049  0.09890041161   0.1267792641   0.0056523448     0.08207884 
350          NO_ID  0.04954911401  0.03477241509    0.456662995    0.424491163   0.1466836966   0.1444027651    0.015632106    -0.19452876 
351          NO_ID           0.05  0.03562312054            0.3   0.4440194109   0.1062644296   0.1387498157    0.014217059     -0.1600067 
352          NO_ID  0.04440536775  0.01289980781    0.376037304   0.3376796606    0.137389331   0.1336408425   0.0094646253     -0.0420506 
353          NO_ID  0.03749412056   0.0102425148   0.3222723323   0.4227607365    0.138408115           0.15   0.0080194501     0.00397763 
354          NO_ID  0.03620086553  0.01606916744   0.3042842017   0.3543469951  0.08615413821   0.1256826199   0.0077938996     0.00815129 
355          NO_ID  0.03836625586  0.01478449393   0.3158129013   0.3288639193   0.1299893414   0.1270130246   0.0083543155    -0.00913835 
356          NO_ID  0.03412461396  0.01237407164   0.3713805541   0.4896077203   0.1024609584           0.15   0.0077874945     0.01145616 
357          NO_ID           0.05 0.004381784658   0.3678684328   0.3107893029   0.1252776586   0.0876265312   0.0087625077    -0.02160513 
358          NO_ID  0.02715997649  0.02992142503   0.3509684919   0.4963397146   0.1172309341   0.1272654246   0.0098045357    -0.03753144 
359          NO_ID  0.02834276664  0.03131083074   0.4611030121   0.4400569666  0.09605715851   0.1470095771    0.010341129    -0.05337942 
360          NO_ID  0.03911475774  0.01125174083   0.3867969225   0.4383145756   0.1076366954   0.1192555197   0.0081849452    -0.00550753 
361          NO_ID  0.03654823739 0.009875036847   0.3404003982   0.3637868005   0.1167154874  0.08075012045   0.0071039647     0.02788526 
362          NO_ID  0.04401874386 0.005683300462   0.3214023395   0.3758813935   0.1235036361           0.15   0.0082097678    -0.00189674 
363          NO_ID  0.04011454756  0.02331591078    0.358782585   0.4133890011  0.09230115278   0.1238739566   0.0099182259    -0.05395222 
364          NO_ID  0.03578689776  0.02663902189   0.4947835999   0.3409305912   0.1007493214   0.1283771353    0.010348165    -0.06493491 
365          NO_ID  0.04185032474  0.01564364342   0.3835833108   0.3053590615   0.1061596863   0.1361720509   0.0092235524    -0.03549212 
366          NO_ID  0.02771054823  0.04107627456   0.3127807666    0.417536633           0.15    0.116602778    0.011615642    -0.08066756 
367          NO_ID  0.04550907258  0.01221945843   0.4561089693   0.4304434919  0.08717118423   0.1288755987   0.0095671071     -0.0478521 
368          NO_ID           0.05  0.01723217992    0.358278438   0.3818213696   0.1430726942   0.1145589045    0.010927168    -0.08494496 
369          NO_ID           0.05  0.04605345178    0.396740902   0.3843081116   0.1450095309   0.1457883268    0.017297711    -0.22594118 
370          NO_ID  0.04296139783  0.01679200072   0.4552415886   0.3129669021  0.08367460515   0.1055542676   0.0093134698     -0.0420785 
371          NO_ID   0.0379018915  0.01723232406   0.3431987041   0.4101973486  0.08091656412   0.1279787435   0.0084050167    -0.01085639 
372          NO_ID           0.05           0.05   0.4503821093   0.3004229906   0.1289348216   0.1495078603    0.017692987    -0.23547971 
373          NO_ID  0.04080803663   0.0117032441   0.3324399502   0.3938053676  0.09641662765   0.1326802368   0.0081828665     -0.0046581 
374          NO_ID  0.03566547199  0.02729906873   0.3071787264   0.4138885941   0.1124203955   0.1306667641    0.009856645    -0.04809272 
375          NO_ID  0.03293349766   0.0110298287   0.4743823374   0.3861496285   0.1198283614  0.08227312293   0.0073328591     0.01979113 
376          NO_ID  0.03519430982  0.02141299155            0.3   0.3676437351   0.1413788365   0.1135185042   0.0088221822    -0.02178383 
377          NO_ID   0.0295982912   0.0100359198   0.3020609112   0.4122905623   0.1106950719  0.09048038515   0.0060960678     0.06326422 
378          NO_ID  0.02095482774  0.04343180167   0.3019771887   0.4715523589  0.09120345431   0.1161330327     0.01096903     -0.0516299 
379          NO_ID  0.01830564779  0.02482017786            0.5   0.4070709495           0.08   0.1338275771   0.0072950921     0.03571454 
380          NO_ID   0.0491417383  0.03672510495    0.437349234   0.3953211666   0.1040926758   0.1045870267    0.014378483    -0.16729867 
381          NO_ID  0.04573119264  0.02754161724   0.3556122644   0.4514986759   0.1388356681           0.15    0.012650864    -0.12380475 
382          NO_ID  0.02681864986  0.01951042257   0.4567252057   0.4612473195  0.09196897116   0.1265050733   0.0077089118     0.01497236 
383          NO_ID           0.05  0.01189419433   0.4107191745   0.3923156095   0.1227182661   0.1261792818    0.010348764    -0.06853104 
384          NO_ID  0.01841950504 0.008791098314   0.3995342824   0.3406043112  0.08152810886   0.0907633842   0.0045037167     0.12285095 
385          NO_ID           0.05  0.02697559626   0.4282820608   0.4459089275   0.1385352487    0.142564755    0.013803355    -0.15456259 
386          NO_ID  0.03896741725  0.01036021711    0.307601611   0.4288459569   0.1038362559   0.1098519843   0.0075578233     0.01392168 
387          NO_ID  0.03600416273  0.01772639899   0.3088565147    0.402954243  0.08745246742  0.09842248613   0.0078935968     0.00335836 
388          NO_ID   0.0395216189  0.02755955835   0.3226513921   0.4155031996   0.1430593582   0.1223651074    0.010875177    -0.07798964 
389          NO_ID  0.04502436949  0.04319374854   0.4411356369   0.3028758419   0.1192927106    0.142489589    0.015014844    -0.17726624 
390          NO_ID  0.02129533188  0.02935975459   0.4630900924   0.4478917897   0.1153620623   0.1139503185   0.0086792987    -0.00558823 
391          NO_ID  0.03850585737   0.0387055062   0.4095258269   0.3819007625   0.0871528323    0.123017142    0.012539962    -0.11497456 
392          NO_ID  0.02239835017  0.02497020696   0.4091909389   0.4062147596  0.08797600377   0.1275338682   0.0076566837     0.02253017 
393          NO_ID           0.05  0.02080831119   0.4742486926    0.365875013  0.09898597421   0.1088281372    0.011805879    -0.10966188 
394          NO_ID  0.02653148664  0.02240172476   0.4684498085   0.3339893177  0.09785422371   0.1285397461    0.007909975     0.00873685 
395          NO_ID           0.05  0.04802308895            0.3   0.3612715795   0.1398728239   0.1366213409    0.016670521    -0.21259004 
396          NO_ID  0.03049517451  0.02615227355    0.329139875   0.3947487722   0.1233110029   0.1310443873   0.0091943424    -0.02661645 
397          NO_ID  0.02845158564  0.03411117434   0.3933493074   0.3462470903  0.09107423947           0.08   0.0094622746    -0.03358519 
398          NO_ID  0.02871935098  0.01653134915   0.3051823034   0.4445934647   0.1332094578  0.09799990721   0.0071995147     0.02918786 
399          NO_ID  0.03597531274   0.0191777148   0.3432235968   0.3843630684   0.1157615926           0.08   0.0083331354    -0.00994527 
400          NO_ID           0.05 0.0003492596233   0.3775241022   0.3051663942   0.1416807964  0.08880886674   0.0086141014    -0.01386243 
401          NO_ID  0.01474642067  0.01275728311   0.3050419207   0.3831127367  0.09581859329   0.1313965261   0.0048648287     0.11900267 
402          NO_ID  0.01582740139  0.02082074129   0.3476227398   0.3991371368   0.1295394051   0.1394331413   0.0063819871     0.06867576 
403          NO_ID  0.02582323658  0.04263626312   0.3321731354   0.3937717314   0.1192512885   0.1076937062    0.011210572    -0.06833351 
404          NO_ID  0.03349304309  0.02418223391            0.5   0.3038177728   0.1069263819    0.128498099   0.0095864264    -0.04392982 
405          NO_ID  0.02733100592  0.01097195235   0.3000813425   0.3593937173  0.08836802632   0.1036434841   0.0058078645     0.07432356 
406          NO_ID  0.04315614578  0.03166840438   0.3635763021    0.384206255  0.08130273031   0.1220121331    0.011663708    -0.09880871 
407          NO_ID  0.03179798165  0.02219675209   0.4723662115   0.4163081159   0.1129022098   0.1240329309   0.0091754971    -0.03121161 
408          NO_ID   0.0390400298  0.01228033247   0.3850287901   0.4146263617   0.1290579469   0.1293687914   0.0085414406    -0.01490766 
409          NO_ID  0.04450788775  0.03288860906   0.3391611059            0.3  0.08402270743   0.1276757864    0.011738519    -0.10240328 
410          NO_ID  0.03185385905  0.01118101769   0.3111441596     0.36313591   0.1163674692  0.09035665672   0.0065218536     0.04841095 
411          NO_ID           0.05  0.04052988417   0.3667344012   0.3303837494   0.1454322988   0.1457418802    0.015430862    -0.18938679 
412          NO_ID  0.03553978135 0.002317767152   0.3242038084   0.4479482024   0.1082943168   0.1082661254   0.0061333873     0.06282568 
413          NO_ID   0.0494868008  0.02258134002   0.3377236221   0.4455495218   0.1350196265   0.1139290365    0.011792519    -0.10734737 
414          NO_ID  0.04326547848  0.04052211772   0.3186554839   0.4440823777  0.09616042041   0.1368937986    0.014050938    -0.14896172 
415          NO_ID           0.05  0.01896979291    0.365411706   0.4208611164           0.08   0.1257424476    0.010748983    -0.08067805 
416          NO_ID  0.04168505706  0.02140445562   0.3158921737   0.4544884288   0.1344709822   0.1031890773   0.0099858707    -0.05734801 
417          NO_ID  0.03493574845  0.01267347186   0.3800521545   0.4261159342  0.08882204377   0.1134011059    0.007451348     0.01711506 
418          NO_ID  0.01794218208  0.01880060196   0.4650129709   0.4129834128   0.1178844893   0.1117378142   0.0063103558     0.06326547 
419          NO_ID  0.03959463415  0.02473691574   0.3390207779    0.408846345           0.15   0.1472638626    0.010786748    -0.07490075 
420          NO_ID           0.05   0.0338865035   0.3627127361    0.423620766    0.101501636   0.1094097359    0.013663121    -0.15058386 
421          NO_ID  0.04127145733  0.00542169325   0.3258498401   0.4480037526   0.1292076245           0.15   0.0078499336     0.00934726 
422          NO_ID  0.01307642469  0.01973453759   0.4215948911   0.4431100178   0.1252886163   0.1134474861   0.0058855717     0.08375922 
423          NO_ID  0.03751109867 0.009744155328    0.315597965   0.4084288211   0.1145308049           0.15   0.0076850043     0.01438493 
424          NO_ID           0.05  0.01993909647            0.3   0.3938828598  0.08838116193           0.15    0.010862329    -0.08105642 
425          NO_ID  0.03050118269  0.01405634332            0.3   0.4553295891   0.1040362999   0.1466105505   0.0072123716     0.03143066 
426          NO_ID           0.05  0.01549295231   0.4652384332   0.3082800767   0.1033761294   0.1217386959    0.011039197     -0.0884558 
427          NO_ID           0.05  0.04463343545   0.4226595433   0.3618796206   0.0939799589           0.15    0.016293496    -0.20438308 
428          NO_ID  0.02715941215 0.009868757309   0.3144137182   0.4306604187   0.1387235158           0.08   0.0059428462     0.07049379 
429          NO_ID  0.03868162756  0.01383239316   0.3092389974   0.4665365188   0.1014886577   0.1396694857   0.0083161863    -0.00698704 
430          NO_ID  0.04899365955  0.00244266892   0.4961916414   0.4528513031   0.1301383017   0.1378541861   0.0097393375    -0.04685557 
431          NO_ID  0.04186113031  0.01797163035   0.4758429411   0.3316105108    0.118507338   0.1344448739    0.010251586    -0.06495076 
432          NO_ID  0.03281083833  0.04034521807   0.3520050568   0.3618783675   0.1249411542   0.1242107875     0.01187693    -0.09336704 
433          NO_ID  0.03761279048  0.01527852148   0.3381792389   0.3809475589  0.08818133256   0.1275967878   0.0081015322    -0.00178432 
434          NO_ID  0.03211951587  0.02258427607            0.3   0.4395320278   0.1095352059   0.1279629516   0.0086311502    -0.01261705 
435          NO_ID  0.02271103848  0.03239524194   0.3470030689            0.5  0.08937400913           0.08   0.0088592554    -0.00892556 
436          NO_ID  0.03478401401  0.01009980995   0.4839660317   0.4520716007   0.0812582401   0.1300236557    0.007598205     0.01212654 
437          NO_ID           0.05  0.04426622209   0.3777838247   0.4018286946   0.1405309896           0.15    0.016872594    -0.21769398 
438          NO_ID  0.03627322776  0.01157635329   0.3743918715   0.4810366653  0.09514661147   0.1156990954   0.0076608793     0.01063594 
439          NO_ID   0.0443462556  0.01230727901   0.3567764197   0.3035527848    0.116491518   0.1260730028   0.0089903343    -0.02926683 
440          NO_ID  0.04723312162  0.03116325396   0.4346399607   0.4127269949           0.15   0.1469482097    0.014008936     -0.1574167 
441          NO_ID  0.04369427512           0.05   0.4414221251            0.3   0.1116087505   0.1487405193    0.016160347    -0.19816554 
442          NO_ID  0.04198597432 0.004733289687   0.3232287247   0.4214195428   0.1383420809           0.15   0.0079179546     0.00779152 
443          NO_ID           0.05  0.02314998867   0.3342801801   0.4301977028   0.1105401554   0.1063403172    0.011606163    -0.10297114 
444          NO_ID           0.05              0    0.314722753   0.4379696824   0.1357788411           0.15   0.0085109565    -0.00786024 
445          NO_ID  0.03094006844  0.02563451398            0.3   0.4981176006   0.1039500607   0.1300997114   0.0092591979    -0.02709329 
446          NO_ID  0.04665405993  0.02448443613   0.4410412119   0.4464662126   0.1006848086           0.15     0.01231317    -0.11720389 
