%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top          alpha           span      chord_tip    my_function  my_constraint 
2102         NO_ID  0.08031028835   0.1152509356   0.4428283298   0.3851481275           0.19   0.1391071702   -1.466990706    13.81524583            0.5  0.02024961228    -0.39855212 
2103         NO_ID   0.1172342959  0.07083429567   0.4913420038   0.4901362952   0.1630333814    0.186326433    2.033237164    11.20837708   0.7358665628  0.05025187396      -0.783365 
2104         NO_ID  0.08111191066  0.06004709172   0.4907404203   0.4777253479   0.1811713364   0.1585102951    2.478966971    11.91926618            0.5  0.02985377855    -0.49556112 
2105         NO_ID  0.07352698207  0.06139259311   0.3209631012   0.3663219888    0.140311105   0.1407241984              5    10.75399572   0.6431070182   0.0334160715       -0.50336 
2106         NO_ID  0.04103729443   0.1011056474   0.4676214197   0.4411369057   0.1827998544    0.185515201    2.859091936             15   0.6256627581  0.03115926635      -0.722545 
2107         NO_ID  0.08545910429           0.12            0.5   0.3904878915           0.19    0.152990388    1.737707353    8.771788518   0.6097172567  0.03377628859    -0.35125768 
2108         NO_ID   0.1020346557  0.08684175228   0.3583251714   0.3492407868   0.1805736541           0.19              5    10.47539406   0.5847834906  0.04939051951     -0.7242647 
2109         NO_ID  0.05411832668  0.07401469843            0.5   0.4096179315   0.1732439707   0.1719289657    1.433786831    14.88248201   0.6705785051  0.02432585199     -0.5616335 
2110         NO_ID  0.05711748193  0.07866887332   0.4259398159   0.4219597081   0.1761971231   0.1452777834    4.911327694             15            0.5  0.03467237362       -0.86287 
2111         NO_ID  0.07642918827  0.06632145729   0.3260401307   0.3381578941   0.1481109517   0.1387311899    4.687704972             15   0.6979526173  0.04269073508     -1.0218613 
2112         NO_ID   0.1101150996  0.08156266593   0.3625790245   0.3569773181   0.1819607849           0.19  -0.2900804635    10.86158367   0.6263789189  0.02705032606    -0.38853514 
2113         NO_ID  0.04331913143  0.07389690169   0.3614487339            0.5   0.1752364181   0.1392461095    3.206579591    10.42202706   0.8880303038  0.02839601491    -0.36317843 
2114         NO_ID   0.0745449786  0.06176785678   0.3637546219    0.471313281   0.1112956085   0.1599029894   0.4555947701             15    0.585001613  0.01928553415    -0.43691176 
2115         NO_ID  0.05963843921   0.1067857469            0.5   0.3167494342   0.1800559894   0.1384116871    4.785269777    11.31826611    1.162522099  0.06843585273     -1.0111643 
2116         NO_ID   0.1112853742  0.07061044519   0.4987774183            0.3   0.1503246692           0.19    3.265618572             15   0.5337697546  0.05320268032     -1.1773666 
2117         NO_ID  0.06352661303  0.06243034714   0.4819779179   0.4055920187   0.1610040407   0.1814345775    3.866111639    6.033726177   0.6975051785  0.02154835431     0.02862254 
2118         NO_ID  0.09675710828  0.07292899324            0.5   0.4940556006    0.170264011   0.1702705086   -1.723276665    11.53357676            0.5  0.01956752375    -0.25490671 
2119         NO_ID  0.09862475454  0.09852781417   0.4038319581   0.3989392105   0.1519877766   0.1330786768    2.084075893    8.747438888            0.5  0.02861893305    -0.27543741 
2120         NO_ID  0.05020609912  0.07465118121   0.3736109301   0.3897878599    0.183371868   0.1434968098    4.603110685     13.3138338   0.7471284838  0.03587238999     -0.7525661 
2121         NO_ID           0.04  0.07556951502   0.4530902466    0.414055354   0.1727906184   0.1182686515              5             15   0.5330172582  0.03081331958     -0.7422287 
2122         NO_ID  0.04916998387   0.1001274212            0.5   0.3653325292   0.1416640576   0.1466346184    2.821132975    8.928473373   0.7902874501  0.02718848976    -0.25207537 
2123         NO_ID  0.08543906472  0.05023033555   0.4024775265   0.4641077873    0.178744692   0.1541052685  -0.4810948659    12.57614152            0.5  0.01790902985    -0.22812897 
2124         NO_ID           0.04  0.08497857874   0.3962000342   0.4573263513    0.189366946   0.1788708684    3.290074321    14.42365928    1.009432273  0.04557264766     -0.9262367 
2125         NO_ID   0.1119875863  0.07759383038            0.5    0.400118453   0.1476459742           0.19    4.795946478    8.812543352   0.8257991495  0.05945659504     -0.6558731 
2126         NO_ID   0.0823106444  0.05589471978   0.4986746359   0.4500987655    0.172729056   0.1536261598              5    14.99017305   0.5781065761  0.04920247368     -1.1156034 
2127         NO_ID  0.07084205572  0.09631472662    0.438741704   0.4400825198   0.1773041384   0.1238039401    2.453154922    8.559745914            0.5  0.02356105829    -0.17694438 
2128         NO_ID  0.06976728107  0.05034401827   0.3144441083   0.4143677952    0.185251142   0.1517698375    1.398541961    13.22489133   0.9580099917  0.02410551827    -0.47842091 
2129         NO_ID  0.04549518892  0.07045933007   0.4437521225    0.372385443    0.113520999   0.1575796173   0.2129200773    13.63114731   0.8516906993  0.01651218566    -0.25178802 
2130         NO_ID  0.07213151499  0.06567419241   0.4817831867   0.3796437483   0.1716417014   0.1313828499  -0.8070824415    13.28396892            0.5  0.01608664037    -0.20774221 
2131         NO_ID  0.07428329263  0.04998794028   0.4715529139            0.3   0.1545432376   0.1898172651    3.076162051             15   0.7332857265   0.0351520952     -0.8327582 
2132         NO_ID           0.04  0.04447666538    0.387815731   0.4866046271   0.1743862539   0.1688099814     4.78501919    9.612860926   0.7284830282  0.02294708533    -0.23119938 
2133         NO_ID  0.09260499349  0.05516694303    0.495458644   0.4604007588   0.1375059336   0.1467846162              5             15   0.6845372161  0.05622147934     -1.2522297 
2134         NO_ID   0.0796914772  0.08615659464   0.4667027311   0.3884393953   0.1856638586   0.1610587618   0.5358984238    13.09410472            0.5  0.02462095652    -0.46571743 
2135         NO_ID  0.08537294197   0.0986858968            0.5    0.440326399   0.1803088937   0.1388430959   0.9823442805    14.24890839   0.8061218862   0.0430388307     -0.9574239 
2136         NO_ID   0.1111681443           0.04   0.3811301242   0.4398229618   0.1652159905   0.1740725211   0.6297443687             15            0.5  0.03338495162     -0.6819547 
2137         NO_ID  0.07794371739  0.04396769663   0.4163158272   0.4967277514   0.1128046952   0.1187313413    3.523278279             15   0.5088720013  0.02965240987      -0.702996 
2138         NO_ID   0.1067273081  0.07657177076            0.5   0.3749092804   0.1859837216   0.1376621008     1.96396105    9.300439078            0.5  0.03447555429    -0.37951279 
2139         NO_ID  0.06682733341    0.119633551   0.3899135269   0.4264447935   0.1450637142   0.1811943944      2.9107546    12.94483811   0.5017364909  0.03216367358     -0.6582415 
2140         NO_ID  0.05249402003   0.0861457741            0.5   0.4067101998   0.1300140771   0.1261263477    4.450857192    14.23137955   0.6806425732  0.03710115504     -0.8524438 
2141         NO_ID   0.0699661916           0.04   0.3131992781   0.4511489967   0.1724369323   0.1611047639    4.403168973    13.11028034   0.8677294443  0.03565969781     -0.7364209 
2142         NO_ID   0.0951090395  0.06867123526   0.3174872246     0.39392414   0.1204628029   0.1886446507    4.375983394    9.348601432   0.7511093606  0.03879626693    -0.47669458 
2143         NO_ID  0.07470414208  0.07027284369   0.4780827846   0.3344684128    0.178108289   0.1537835929    2.821819671    11.92617958   0.7239144787  0.03380745097     -0.5921162 
2144         NO_ID  0.06951187028  0.09902598721            0.5   0.3286339815   0.1585939166   0.1898794645    4.044513716    12.10399761    1.190565394  0.06927720694     -1.1137584 
2145         NO_ID  0.05294572409   0.1139810085   0.4740947492   0.4392893388   0.1859487693    0.147499088    3.165102358             15   0.5722091356  0.03657744852      -0.876102 
2146         NO_ID  0.04533640625  0.09507273475   0.3381602947    0.446723659           0.11   0.1651949011  -0.7137199328    13.68510861            0.5  0.01157308311    -0.08099186 
2147         NO_ID  0.06867642229  0.08978786691            0.5   0.4271348509   0.1785556938           0.11    3.421431354    12.51130477   0.6534157943  0.03825718907     -0.7262554 
2148         NO_ID  0.07629274503  0.07326783055   0.4679355656   0.3967128423   0.1218410836   0.1831305373    3.040630958    10.93868125            0.5  0.02706389847    -0.40313685 
2149         NO_ID  0.04003411938  0.04869254011   0.3389770901   0.4367440672   0.1531445881   0.1769293591   0.9065362093    14.01159508   0.5040541222  0.01171595073    -0.07978642 
2150         NO_ID    0.102959923  0.08325420403            0.5   0.4035434036   0.1598614094   0.1353268459    1.309252233    14.13897264   0.6967055569   0.0451596528     -0.9594347 
2151         NO_ID  0.09333628417  0.04706702136   0.4575619327   0.4445957366   0.1779868319   0.1611675716              5    12.23923523    0.739050737  0.04989001287     -0.8991544 
2152         NO_ID  0.04534766353  0.08531852167   0.4672867294     0.42309055   0.1875555861   0.1899651361    1.277707014    13.50040316   0.9124636134  0.02867764891     -0.5524728 
2153         NO_ID  0.08994529663   0.1039765835   0.3303023858   0.4042776894    0.179814227   0.1675344914   -0.101716485    12.05644033            0.5   0.0225499184    -0.38545716 
2154         NO_ID  0.08639961874           0.12   0.4916557537   0.4351468121   0.1898537722   0.1481523766    2.433522567    9.243863217   0.5993152394  0.03787841264     -0.4515484 
2155         NO_ID  0.08794953646  0.09247084991   0.4958467251   0.4282676412   0.1269273158   0.1385200567   0.4573549715    10.82084981    0.521367383   0.0243127777    -0.33434093 
2156         NO_ID  0.06189581679  0.09557264447            0.5   0.4138192903   0.1855550992           0.11              5             15            0.5  0.04172889862     -1.0084634 
2157         NO_ID  0.09239106269           0.12   0.4666456527   0.3973350942   0.1877587685   0.1293687352    2.011528912             15   0.5360155435  0.04529237844     -1.0720567 
2158         NO_ID  0.04914282415  0.08296034187   0.3784251542   0.3892697863   0.1765830523   0.1488931573   0.3898648863    12.75736696   0.6776810643   0.0171981871    -0.23337668 
2159         NO_ID  0.04606369711  0.06723830091   0.4945826981   0.3975405271   0.1395843609   0.1883896972   -1.014160808    13.20258024            0.5 0.009591119289     0.01416618 
2160         NO_ID  0.06012442117  0.07078145986   0.4150638779   0.4023492914   0.1734054309   0.1357153861    3.894842987    14.14915741            0.5  0.02949226417     -0.6602213 
2161         NO_ID    0.115389182    0.046261192   0.3561889671   0.3738857532   0.1605310853   0.1799574133   0.9840146289    14.96915748            0.5  0.03389880632     -0.7357073 
2162         NO_ID  0.07136536516   0.0633821555            0.5   0.3556116999   0.1760684019   0.1296701425    3.352543332    12.12722968   0.7050531877  0.03416887321     -0.6079886 
2163         NO_ID  0.07764629924  0.06280199779            0.5   0.4395855307   0.1892669214   0.1465797948  -0.5002403164    14.90332121   0.7187792339  0.02386225751     -0.5151095 
2164         NO_ID           0.04  0.04527053821   0.4280085008            0.5    0.123098645   0.1133278511    3.839568982    10.63514723   0.5593899263  0.01683623208    -0.16141886 
2165         NO_ID   0.1002071783   0.0805992871    0.380658156   0.3983994427   0.1533558996   0.1289310749    2.100024882    8.430874981            0.5  0.02637063781    -0.20982444 
2166         NO_ID  0.08956474425   0.1123798214   0.4946327205   0.3625910578   0.1759452083   0.1691659068   0.5703346573    11.99043813   0.6549798652   0.0354016988     -0.6367309 
2167         NO_ID  0.05917083367    0.107117285   0.4692262759   0.3514989491    0.162988327   0.1693679335    3.295403923    12.60387982     1.09110573  0.05944839393     -1.0069281 
2168         NO_ID  0.06187432723  0.08692249645   0.4825737568   0.4330877964   0.1653224132   0.1299917951   0.2591342318    14.31328092   0.6616501604  0.02263023984    -0.48272818 
2169         NO_ID  0.09027462413  0.06002181209            0.5   0.3260767481   0.1587772995           0.19    3.404745451    13.11450979    1.316055154  0.05552635215     -1.1213105 
2170         NO_ID  0.04775574453  0.07949365636            0.5   0.3994999932   0.1141973412           0.19    3.569078759    13.65641477   0.6899276481  0.02952126113     -0.6525208 
2171         NO_ID  0.04188327927  0.07121791762            0.3   0.4311816456   0.1176739567   0.1716930448   -1.117533354    9.694858666            0.5 0.006556966967     0.20949501 
2172         NO_ID  0.08202030888           0.12            0.5   0.4104163312   0.1722492989   0.1183726181    4.115737371    8.974687315   0.5017497016  0.03797201796    -0.43552673 
2173         NO_ID   0.1047359862  0.09632147458            0.5   0.3847032755   0.1850849624    0.179330592              5    8.108194316   0.9091845677  0.06295482459     -0.6159952 
2174         NO_ID  0.06974702691  0.08151826746   0.4597271851   0.4130618455           0.19   0.1670941939   0.2010405666    11.94912837            0.5  0.01902323217    -0.26337463 
2175         NO_ID  0.07616453706  0.08608162115   0.4954154445   0.4001378587   0.1703611957   0.1755958624    3.680331385              5   0.6241823955  0.02343341564     0.08374849 
2176         NO_ID  0.04969566678  0.04774195433            0.5   0.4149844019           0.19   0.1563094727   0.8836353121     13.5187501            0.5  0.01519559385    -0.17375845 
2177         NO_ID           0.04  0.05180990752   0.3595450792   0.3532422073   0.1459154459   0.1395735456   0.2076717149             15   0.8881922429   0.0139042471    -0.17868674 
2178         NO_ID  0.07713264568  0.05865259715            0.5   0.3214184379   0.1528206844   0.1758627493    4.665979757    11.94655835   0.7931156343  0.04471504319     -0.7824247 
2179         NO_ID  0.09795582963  0.08411921745            0.5   0.3783749388   0.1684050547           0.19     3.95813845     13.0052227   0.6378465221  0.05466016975     -1.0511951 
2180         NO_ID  0.06675161215   0.0709153082   0.4564297916   0.4130915627   0.1545478768   0.1103627454    4.426441422    14.94078844    1.026748952  0.05309915697     -1.2196085 
2181         NO_ID  0.07826998852  0.06298673089    0.313394583   0.4127444535   0.1301596405   0.1835399079     4.27836665    7.467182386   0.6857256025  0.02688714377    -0.15174842 
2182         NO_ID  0.06503876468   0.1119603387   0.4853568092   0.4651434229   0.1856813214   0.1521907474    1.519882231    14.19047663   0.6255360422  0.03452320829     -0.7758905 
2183         NO_ID  0.08345231845   0.0940726798    0.494290844   0.3019565625   0.1855205277   0.1446723659     1.94744465    14.32837501   0.7096254819  0.04127508082     -0.9323086 
2184         NO_ID   0.0630304439  0.04855350768            0.3   0.3859836959   0.1433170408   0.1533648168              5    14.22047124    1.063053125  0.04404210513     -0.9930992 
2185         NO_ID           0.04  0.08915117147   0.4327952326   0.4374487484           0.11   0.1681173569   0.3031860986             15   0.9658485429  0.02656621481     -0.5202782 
2186         NO_ID  0.06646436506  0.08614065429   0.4163228504   0.4454396913    0.175959414   0.1239117135    2.847238142    13.06840882            0.5  0.02793054524     -0.5574676 
2187         NO_ID  0.08142370485  0.07405243245   0.4670150107   0.3998006262   0.1168685208   0.1804914638     2.05970394             15   0.8261401077  0.03859139093     -0.9384643 
2188         NO_ID  0.09060586877  0.04053195119   0.3931142679   0.4333262451   0.1729577951   0.1798278095   0.8824142372    13.83508342   0.8458557722  0.02825637267     -0.5651788 
2189         NO_ID  0.08198044721  0.08543691785   0.4143792064            0.5    0.174301384   0.1772428669   0.4638117462    10.93087272            0.5  0.02219392987    -0.29533619 
2190         NO_ID  0.09917941298  0.05132439207   0.4169799446   0.4708418517   0.1689581662   0.1483690769  -0.4987943746     10.5020085   0.5032432832  0.01960777672    -0.18002343 
2191         NO_ID    0.101562678  0.06696901255            0.5   0.3685743895   0.1715137818   0.1365071468    2.083347891    9.225496592   0.5362561205  0.03132766911    -0.33028066 
2192         NO_ID  0.05784910599  0.09324825044   0.4823947532   0.4083969229   0.1776781499   0.1291738909    3.233802405    8.307145974   0.5903830148   0.0247887521    -0.17545718 
2193         NO_ID  0.04969388682           0.12   0.4831651647   0.4028854923   0.1819830039   0.1461680724    2.327422234             15            0.5  0.02912002962     -0.6847529 
2194         NO_ID  0.07161855839  0.06484105328    0.307791791   0.3482297453    0.178425401   0.1846833338    3.639138932    7.055210388   0.7125042522  0.02376389611    -0.07369304 
2195         NO_ID           0.12  0.07295437704            0.5   0.3008297384           0.19   0.1744683529    4.198513333    14.23645716   0.6902540942  0.07336527034     -1.4174629 
2196         NO_ID  0.05518400678  0.07970754053   0.3619487835   0.4122878398   0.1650508844   0.1500350717    2.201791382    11.01614382   0.6883846876   0.0227008288    -0.30732906 
2197         NO_ID   0.0927812122  0.04445976622   0.3857903259    0.437857143           0.11   0.1273812657    4.398203254    11.12280323   0.8409267335  0.03981464068     -0.6310176 
2198         NO_ID           0.04  0.04499789046   0.4027486575   0.4704244001   0.1669072679   0.1760514459              5    8.105843358   0.9292467318  0.02466525473    -0.15897965 
2199         NO_ID    0.108505831  0.07541358372    0.373255833   0.3516096066   0.1791646437           0.19  -0.5520767858    10.53645604   0.6662303073  0.02550206987    -0.32402241 
2200         NO_ID  0.07430556513   0.0813833589   0.4485226552   0.4041522038   0.1107808384           0.19    2.056356321    11.66846565            0.5  0.02329788937    -0.38753146 
2201         NO_ID           0.04  0.08530958314            0.3   0.4205841089   0.1131259017     0.17074659   -2.443513608    14.80322096   0.7009908307 0.009735921624     0.06076932 
2202         NO_ID   0.1021045542   0.0543532767   0.4871141554            0.5   0.1657578996   0.1634616729   -0.920205476    10.89644941   0.6780389098  0.02387797723    -0.29050738 
2203         NO_ID  0.09125974991  0.08517501993   0.4964840092   0.4403322346   0.1433758651   0.1303747704   0.3428031062    10.73852308   0.6222688046  0.02686901929    -0.36990517 
2204         NO_ID  0.06002295489  0.06083726034   0.4809296633   0.3702398903    0.158195624   0.1332821443     0.15767623    12.76003726            0.5  0.01466389723    -0.15725863 
2205         NO_ID  0.05588403001  0.09969911947            0.5   0.3814151948   0.1381269822   0.1308176507    4.046327136    7.755317359   0.7169647235  0.02900049872    -0.20103496 
2206         NO_ID  0.05649399129  0.05790900395   0.3482359108   0.4233441608   0.1578164542    0.166050309  -0.5878281876    13.10648316   0.5434957869  0.01131853896    -0.04787534 
2207         NO_ID   0.0609549452  0.08445613418    0.467076193   0.3825826727           0.11           0.19    1.794478549    12.71173054   0.8741293964  0.03064169256     -0.5797374 
2208         NO_ID  0.04607335265  0.08161702815   0.3088077396   0.3854397447   0.1299618002   0.1300979521    4.285598194             15   0.5409785796   0.0271990608     -0.6741065 
2209         NO_ID  0.08895662164  0.05494583041   0.3996853034   0.4462989099           0.11   0.1288036794    4.845517735    12.43490651   0.7143281782  0.04274280722     -0.8018931 
2210         NO_ID  0.06258644532  0.07721477477            0.3   0.3778092976   0.1433511558           0.19   0.6680882007             15   0.5977352393  0.01883287228    -0.42514169 
2211         NO_ID  0.08275013891  0.07312144772   0.4599581582   0.4050478169   0.1303628934           0.19    3.577369926             15    0.896146332   0.0513196396     -1.1987264 
2212         NO_ID   0.1178228757  0.08564233129   0.4898795099   0.4028581315   0.1578420413   0.1307738215   0.2417984063    9.491911523   0.8146997689   0.0379910577    -0.45444947 
2213         NO_ID   0.1189536154  0.05447407387   0.3516431514   0.4007922958   0.1691332082           0.19   0.4232934569     13.1632663            0.5  0.03160488451     -0.5864003 
2214         NO_ID   0.0864725243  0.05576035829            0.3   0.4088374545   0.1813534236   0.1739304886              5    8.863319094   0.5929809744  0.03418739418    -0.35163563 
2215         NO_ID  0.09539308933  0.09071765376            0.5   0.4239692763   0.1489306654   0.1333046246  -0.2599595006             15   0.8079388953  0.03717379249     -0.8861579 
2216         NO_ID           0.04  0.07574133482   0.3089406966    0.416525615           0.11    0.172675027   -3.010117721    12.39749774   0.8014581401  0.00758675409     0.20832917 
2217         NO_ID  0.06169499568  0.06916900113   0.3671682354   0.4094268532   0.1729453996   0.1823828508    3.866720649    6.213348185   0.6836040233  0.02082974825      0.0234119 
2218         NO_ID  0.06524834287  0.06792304899   0.3194172648   0.3982308179   0.1592022771   0.1701915148    2.568168832             15            0.5  0.02448244162     -0.5853474 
2219         NO_ID   0.1025507629  0.05113023234   0.4737190011   0.4314917325   0.1523338391    0.163812918   0.3115951673    11.35455288   0.7478685387   0.0281768555    -0.41692126 
2220         NO_ID  0.04984903837  0.08541660759   0.4376838683    0.462454451   0.1607433441   0.1713015307  0.08066923827             15   0.7668093088  0.02209305075    -0.46132803 
2221         NO_ID           0.04  0.07416586332            0.5   0.4243098437           0.19   0.1606139767    1.531132134             15   0.5675167108  0.01934767077    -0.38474226 
2222         NO_ID  0.08885596997   0.1127477488            0.5   0.4264430448           0.19   0.1523224787   0.6747601139    12.89593734   0.6450021723  0.03838434743     -0.7563083 
2223         NO_ID   0.1104822468   0.1058214331            0.5   0.4189869589   0.1867676523   0.1311418021     2.89242149    9.816966927   0.7365896956  0.05427464395     -0.7165948 
2224         NO_ID           0.04  0.04238711988   0.3886453603   0.4997573329    0.169631016   0.1241369214    3.884015677    7.400097648    1.043031436  0.01961910388    -0.02965629 
2225         NO_ID  0.08232786165  0.08519471894            0.5            0.3   0.1597660033   0.1640049013    1.208888739             15   0.7722909572  0.03604946064     -0.8775268 
2226         NO_ID   0.0704571085  0.06890178231            0.5   0.4574856178   0.1885191794   0.1565006478   0.8964667591             15            0.5  0.02443574862     -0.5465636 
2227         NO_ID  0.05079997991  0.06686540625   0.4915871088    0.398806421   0.1507574072   0.1353822537    1.775982672    7.996027749   0.6180004452  0.01441005811     0.02662635 
2228         NO_ID           0.04   0.1009441115   0.4603607429   0.4499402994   0.1247759133   0.1692636166     1.42295466    9.646259678   0.9363042229   0.0266174049    -0.24577272 
2229         NO_ID  0.05515534541  0.08757022672   0.4182011732    0.422503624   0.1590303913   0.1800031131    4.112938363    13.32493495   0.5043862551  0.03041932311     -0.6380346 
2230         NO_ID           0.12  0.08782136177   0.4851063001            0.3           0.19   0.1742302512    3.891028582    13.69321579   0.6298220045  0.07085514018     -1.3233788 
2231         NO_ID  0.05978926567  0.05833361952            0.3   0.4174763171   0.1523542776   0.1501939405              5    14.54204813    0.975256521  0.04513681165     -1.0357262 
2232         NO_ID  0.06279554751  0.06880830006   0.4730794202   0.3834344961   0.1343300466   0.1758066993    2.509624111    14.34665806   0.6075713558   0.0263875479     -0.6082082 
2233         NO_ID  0.07324797674  0.06356143942   0.3570772802   0.4956296096           0.19    0.158488205 -0.09385028516    13.36766757            0.5   0.0174963933    -0.27164936 
2234         NO_ID  0.06962672595  0.04762868178   0.4913577657   0.3103758348   0.1861076954   0.1282389049    2.064400646    10.48340577            0.5  0.02048962916    -0.20248002 
2235         NO_ID           0.04  0.07771215078   0.4982397311    0.406714831   0.1151665617   0.1487052602    3.738847702    13.58281884   0.7284362631  0.02808996935     -0.5983555 
2236         NO_ID  0.04958705541  0.07043104147            0.5    0.393084888    0.142431285   0.1328590754              5    9.264850248   0.8353175699  0.03251896456    -0.36781633 
2237         NO_ID  0.06412001405   0.0627573014    0.490860128   0.3331203037    0.140179459   0.1699962266              5    9.106069052   0.7223839237  0.03274071304    -0.36698741 
2238         NO_ID  0.06207351166  0.05362197326   0.4816219603   0.4655096533    0.157689578   0.1140568581     3.52470916      13.023547   0.6364759503  0.02916457339     -0.5738106 
2239         NO_ID  0.08336876856  0.05366171304   0.4822805937   0.3602873087   0.1595531818           0.19    4.312789359    13.45353558    1.434687607  0.06193221005     -1.2368033 
2240         NO_ID   0.0456640395  0.08547483456   0.3811095879   0.3883037935   0.1815358205   0.1450159956   0.5334859776    10.50809814   0.6081128652  0.01434556165    -0.06259328 
2241         NO_ID  0.06651321491  0.05586422777   0.4237452914   0.3543551514   0.1414773352   0.1300767067    3.193709274    14.17070758   0.5362889784  0.02619246091      -0.572194 
2242         NO_ID  0.09632319603   0.0828678828   0.4619579876   0.3922255943           0.11           0.19    4.650563008    13.81363439   0.9866180324  0.06969624084     -1.3896824 
2243         NO_ID  0.04806922585           0.04   0.4649459624   0.4677508679   0.1427592419      0.1628399   0.5138546387    11.07150846    0.717317157  0.01170524599    -0.00921178 
2244         NO_ID  0.05863581764  0.09918258067   0.4920360894   0.4329358721   0.1801952485   0.1315504765     2.19176948    7.304167731   0.6341691397  0.02213120464    -0.06235266 
2245         NO_ID  0.04222936328  0.04311560734   0.4706731315   0.4422795164   0.1648452199   0.1350449815    2.123087498    13.55559839            0.5  0.01554985444    -0.20995897 
2246         NO_ID  0.05337925311  0.05794717048   0.3347174503    0.439720908   0.1443921862   0.1654885995  -0.7507880593    14.41855748            0.5  0.01059544732     -0.0462929 
2247         NO_ID   0.0558569595  0.06335205104   0.4140440411   0.4133760118   0.1726642991   0.1253849019     4.83996613    11.12611965            0.5  0.02746863456    -0.41081113 
2248         NO_ID    0.111153444  0.08006852956   0.3684470797   0.3832913443   0.1441187642   0.1408836938    1.339741613    8.190110638   0.6040350102  0.02705219934    -0.20759493 
2249         NO_ID           0.04           0.04   0.4231122142            0.5   0.1186787468   0.1293508467    2.433559083    9.928961368   0.5334777857  0.01162609469     0.00999722 
2250         NO_ID           0.12  0.05214203393   0.3470193372   0.3310537483   0.1701788682           0.19     1.24234115    14.78463785            0.5  0.03771479822     -0.8179924 
2251         NO_ID  0.07065335613   0.1115837249            0.5   0.4034567974   0.1671393829           0.11    3.682916717     7.55121129            0.5  0.02758618967    -0.16865981 
2252         NO_ID  0.07950567565  0.05678422469   0.4902046418   0.3310097354   0.1562483611           0.19              5    12.95198538    1.303124767  0.06138009979     -1.1841724 
2253         NO_ID   0.0606683475   0.1059805892   0.4913899471   0.3433105766   0.1462633432   0.1310697074    3.074636103    8.337952786   0.6939331189  0.02807667483    -0.23024714 
2254         NO_ID  0.08051912067   0.1097845889   0.4874822029   0.3817379601   0.1879063236   0.1634496438  -0.6417802632    12.72504085   0.7173455409  0.02818142254      -0.547182 
2255         NO_ID  0.05717494621   0.1164104346   0.4909276078   0.4972963902   0.1837982237   0.1372941968   0.8449937541    14.32290571   0.5792050022   0.0286519268     -0.6276505 
2256         NO_ID   0.0841109256  0.06920683465   0.4569188285   0.4362230763   0.1395105563   0.1266031387  -0.0185096214             15   0.8063687947  0.02745147768     -0.6531594 
2257         NO_ID  0.06912703465  0.04095969851    0.322970773   0.3188112946   0.1736694602   0.1328159562   0.4976678242      9.5760784            0.5  0.01205334762     0.04131317 
2258         NO_ID   0.0939252395  0.05944458556   0.4593477733   0.4191913269   0.1173880946   0.1895486298              5             15    1.153038041  0.07009779087     -1.5539038 
2259         NO_ID   0.1047904875  0.09064900867   0.3507401554   0.3660986175   0.1331666047   0.1287347071    3.422223303    9.072089298   0.6866985314  0.03994949619    -0.45895129 
2260         NO_ID  0.05962208177  0.06437513387   0.3121180891   0.3785423922   0.1473192357   0.1770337044    3.900780855    10.01754912   0.8751824514  0.02958879386    -0.38503599 
2261         NO_ID           0.04  0.09156761123   0.4529253431   0.4370336077   0.1289394241   0.1563959532   0.9855407052    9.484529145    1.039093861  0.02509036036    -0.19471896 
2262         NO_ID  0.08566031144  0.04630744958   0.3568970019   0.4718133244           0.11           0.19   0.1996070278    13.58769571   0.8243067541  0.02084405229    -0.40406144 
2263         NO_ID  0.05143209505   0.1116554993   0.4719371947   0.4800278312   0.1545713052           0.11    3.782062869             15            0.5  0.03289101362     -0.8189292 
2264         NO_ID  0.08059281336  0.08205179968   0.4943125621            0.3   0.1562448429   0.1816836391    1.401758897    13.57138118   0.5811913728  0.02864602576     -0.6197838 
2265         NO_ID   0.1017006626  0.08031317734   0.3617275858   0.3631311001   0.1376651126   0.1433461506  -0.9478467779      6.2675048   0.7083579373  0.01517095983     0.09954295 
2266         NO_ID  0.08527045638  0.05903111736   0.4981542657   0.4324549645   0.1610567973   0.1349405519   0.9269406113     10.6310854    1.177241457  0.02939217909    -0.44650382 
2267         NO_ID           0.04  0.07824089942    0.372718288   0.3889490563   0.1608607323           0.19 -0.02895828574             15            0.5  0.01285023922    -0.13468152 
2268         NO_ID  0.07364404815           0.04   0.4606708852   0.4657797212     0.17766542   0.1799914598    4.056725497    6.591990669   0.5749922667  0.02214533974    -0.01197773 
2269         NO_ID  0.06358681344   0.1002898238   0.4999685342   0.4412887069   0.1817816096   0.1275563488    1.649614938    13.97835548            0.5  0.02727284135     -0.5945235 
2270         NO_ID  0.05481421252  0.06566744678   0.4394645499   0.3701341298   0.1446180322   0.1608120236    3.914234807    13.88187094   0.9458120451  0.03808361045     -0.8343977 
2271         NO_ID  0.08811274174   0.1111272847   0.4651885412   0.3791021907   0.1273393639   0.1708357668   -2.901123969    11.59756814    0.574855239  0.01523400176    -0.18266189 
2272         NO_ID           0.04  0.04238882779    0.497064258            0.3           0.19   0.1791367764    4.658059711    7.404222161    1.189168307  0.02452893916    -0.10375422 
2273         NO_ID  0.07216659819  0.07137820854   0.3824944817   0.4460167129           0.11   0.1252357669              5    10.85503596            0.5  0.03029723545    -0.47280771 
